url,status,current_title,current_meta_description,suggested_meta_title,suggested_meta_description,content_type,error
https://www.twstackle.com/products/danco-315cc-fish-7--pliers%7C810047710240.html,200,"Categories - DANCO 315CC-FISH 7"" Pliers","Fish Species, 7? Alum Pliers PDQ","Categories - DANCO 315CC-FISH 7"" Pliers | TW's Bait & Tackle","Fish Species, 7? Alum Pliers PDQ",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-12sd-12--gaff%7C811326033838.html,200,"Categories - DANCO AG-12SD 12"" Gaff","12 "" Straight Aluminum Gaff w/ #304 2.5"" Laser Hook","Categories - DANCO AG-12SD 12"" Gaff | TW's Bait & Tackle","12 "" Straight Aluminum Gaff w/ #304 2.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-24sd-24--gaff%7C811326033845.html,200,"Categories - DANCO AG-24SD 24"" Gaff","24 "" Straight Aluminum Gaff w/ #304 2.5"" Laser Hook","Categories - DANCO AG-24SD 24"" Gaff | TW's Bait & Tackle","24 "" Straight Aluminum Gaff w/ #304 2.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-36sd-36--gaff%7C811326033852.html,200,"Categories - DANCO AG-36SD 36"" Gaff","36"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook","Categories - DANCO AG-36SD 36"" Gaff | TW's Bait & Tackle","36"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-48sd-48--gaff%7C811326033869.html,200,"Categories - DANCO AG-48SD 48"" Gaff","48"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook","Categories - DANCO AG-48SD 48"" Gaff | TW's Bait & Tackle","48"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-60sd-60--gaff%7C811326033876.html,200,"Categories - DANCO AG-60SD 60"" Gaff","60"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook","Categories - DANCO AG-60SD 60"" Gaff | TW's Bait & Tackle","60"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ag-72sd-72--gaff%7C811326033944.html,200,"Categories - DANCO AG-72SD 72"" Gaff","72"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook","Categories - DANCO AG-72SD 72"" Gaff | TW's Bait & Tackle","72"" Straight Aluminum Gaff w/ #304 3.5"" Laser Hook",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-alum40-d-measurebrd%7C811326039748.html,200,Categories - DANCO ALUM40-D MeasureBrd,"40? Aluminum Measuring Board, Gun Smoke",Categories - DANCO ALUM40-D MeasureBrd | TW's Bait & Tackle,"40? Aluminum Measuring Board, Gun Smoke",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bd-7nr-dehooker%7C824071001236.html,200,Categories - DANCO BD-7NR Dehooker,Sabiki Dehooker 25pc Counter Display,Categories - DANCO BD-7NR Dehooker | TW's Bait & Tackle,Sabiki Dehooker 25pc Counter Display,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bfk4-a-017-4--knife%7C810047710141.html,200,"Categories - DANCO BFK4-A-017 4"" Knife","4"" Bait & Fillet Knife","Categories - DANCO BFK4-A-017 4"" Knife | TW's Bait & Tackle","4"" Bait & Fillet Knife",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bnk11-p-010-11--knife%7C857040007175.html,200,"Categories - DANCO BNK11-P-010 11"" Knife","Pro Series, 11"" Boning Knife - Seafoam","Categories - DANCO BNK11-P-010 11"" Knife | TW's Bait & Tackle","Pro Series, 11"" Boning Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bnk13-p-010-13--knife%7C857040007182.html,200,"Categories - DANCO BNK13-P-010 13"" Knife","Pro Series, 13"" Boning Knife - Seafoam","Categories - DANCO BNK13-P-010 13"" Knife | TW's Bait & Tackle","Pro Series, 13"" Boning Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bs7-18-pdq-7--shears%7C811326036334.html,200,"Categories - DANCO BS7-18-PDQ 7"" Shears","Ultimate Shears, 7"" Stainless Steel, multi-color, 18 pc","Categories - DANCO BS7-18-PDQ 7"" Shears | TW's Bait & Tackle","Ultimate Shears, 7"" Stainless Steel, multi-color, 18 pc",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bs9-ss-t-010-9--shears%7C811326036273.html,200,"Categories - DANCO BS9-SS-T-010 9"" Shears","Colored 9"" Bait Shears, Seafoam","Categories - DANCO BS9-SS-T-010 9"" Shears | TW's Bait & Tackle","Colored 9"" Bait Shears, Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-bwn-18p-d-bait-net%7C824071000727.html,200,Categories - DANCO BWN-18P-D Bait Net,"Colored Baitwell Net, 18"" Shaft, Assorted Colors",Categories - DANCO BWN-18P-D Bait Net | TW's Bait & Tackle,"Colored Baitwell Net, 18"" Shaft, Assorted Colors",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-dbs45-b-5--scissor%7C824071001229.html,200,"Categories - DANCO DBS45-B 5"" Scissor","Ultimate 5"" Braid Scissor w/ Split Ring Tip, 24pc Display, Black","Categories - DANCO DBS45-B 5"" Scissor | TW's Bait & Tackle","Ultimate 5"" Braid Scissor w/ Split Ring Tip, 24pc Display, Black",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-dlbk4-w-4--knife%7C824071001069.html,200,"Categories - DANCO DLBK4-W 4"" Knife","Deluxe Bait Knife, SUS 4"" White w/ sheath, 24pc Display","Categories - DANCO DLBK4-W 4"" Knife | TW's Bait & Tackle","Deluxe Bait Knife, SUS 4"" White w/ sheath, 24pc Display",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-dsdt-flag-wh-micro-tw-%7C811326039427.html,200,Categories - DANCO DSDT-FLAG-WH Micro Tw;,"Fishing Towel, Microfiber, Fish Flag",Categories - DANCO DSDT-FLAG-WH Micro Tw; | TW's Bait & Tackle,"Fishing Towel, Microfiber, Fish Flag",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fg-b-2-gloves%7C824071002202.html,200,Categories - DANCO FG-B-2 Gloves,"Rubber Dipped Woven Gloves Large, Blue",Categories - DANCO FG-B-2 Gloves | TW's Bait & Tackle,"Rubber Dipped Woven Gloves Large, Blue",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fk5-p-010-5--knife%7C811326033265.html,200,"Categories - DANCO FK5-P-010 5"" Knife","Pro Series, 5"" Fillet Knife - Seafoam","Categories - DANCO FK5-P-010 5"" Knife | TW's Bait & Tackle","Pro Series, 5"" Fillet Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fk7-p-010-7--knife%7C857040007144.html,200,"Categories - DANCO FK7-P-010 7"" Knife","Pro Series, 7"" Fillet Knife - Seafoam","Categories - DANCO FK7-P-010 7"" Knife | TW's Bait & Tackle","Pro Series, 7"" Fillet Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fk9-p-010-9--knife%7C857040007151.html,200,"Categories - DANCO FK9-P-010 9"" Knife","Pro Series, 9"" Fillet Knife - Seafoam","Categories - DANCO FK9-P-010 9"" Knife | TW's Bait & Tackle","Pro Series, 9"" Fillet Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fks9-p-010-9--knife%7C857040007380.html,200,"Categories - DANCO FKS9-P-010 9"" Knife","Pro Series, 9"" Serrated Knife - Seafoam","Categories - DANCO FKS9-P-010 9"" Knife | TW's Bait & Tackle","Pro Series, 9"" Serrated Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-fkst9-p-010-9--knife%7C857040007168.html,200,"Categories - DANCO FKST9-P-010 9"" Knife","Pro Series 9"" Stout Knife - Seafoam","Categories - DANCO FKST9-P-010 9"" Knife | TW's Bait & Tackle","Pro Series 9"" Stout Knife - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-gc30-f-d-float-net%7C811326036846.html,200,Categories - DANCO GC30-F-D Float.Net,"Floating Net, 30"" w/ elastic lanyard, Green and Chartreuse",Categories - DANCO GC30-F-D Float.Net | TW's Bait & Tackle,"Floating Net, 30"" w/ elastic lanyard, Green and Chartreuse",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-gs30-f-d-float-net%7C811326037058.html,200,Categories - DANCO GS30-F-D Float.Net,"Floating Net, 30"" w/ elastic lanyard, Gray and Seafoam",Categories - DANCO GS30-F-D Float.Net | TW's Bait & Tackle,"Floating Net, 30"" w/ elastic lanyard, Gray and Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-mll6-a-24-lip-grppr%7C811326033487.html,200,Categories - DANCO MLL6-A-24 Lip Grppr,"Mini Lip Gripper PDQ, Assorted Color, 24pc",Categories - DANCO MLL6-A-24 Lip Grppr | TW's Bait & Tackle,"Mini Lip Gripper PDQ, Assorted Color, 24pc",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-oystknfnr-knife%7C811326037485.html,200,Categories - DANCO OYSTKNFNR Knife,Oyster Knife,Categories - DANCO OYSTKNFNR Knife | TW's Bait & Tackle,Oyster Knife,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pca6-18pdq-6--pliers%7C811326033456.html,200,"Categories - DANCO PCA6-18PDQ 6"" Pliers","Angler, 45C Carbon Steel, 6"" Needle Nose Pliers 18pc","Categories - DANCO PCA6-18PDQ 6"" Pliers | TW's Bait & Tackle","Angler, 45C Carbon Steel, 6"" Needle Nose Pliers 18pc",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pcs6lc-ri-e-011-6-pliers%7C811326033159.html,200,"Categories - DANCO PCS6LC-RI-E-011 6""Pliers","Essential Series, 45C Carbon Steel, 6"" Needle Nose Pliers","Categories - DANCO PCS6LC-RI-E-011 6""Pliers | TW's Bait & Tackle","Essential Series, 45C Carbon Steel, 6"" Needle Nose Pliers",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pcs8lc-ri-e-011nr-8-pliers%7C811326033166.html,200,"Categories - DANCO PCS8LC-RI-E-011NR 8""Pliers","Essential Series, 45C Carbon Steel, 8"" Needle Nose Pliers","Categories - DANCO PCS8LC-RI-E-011NR 8""Pliers | TW's Bait & Tackle","Essential Series, 45C Carbon Steel, 8"" Needle Nose Pliers",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pgdh-145-dehooker%7C810047710165.html,200,Categories - DANCO PGDH-145 Dehooker,Pistol Grip Dehooker ? 14.5?,Categories - DANCO PGDH-145 Dehooker | TW's Bait & Tackle,Pistol Grip Dehooker ? 14.5?,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pgdh-95-dehooker%7C810047710172.html,200,Categories - DANCO PGDH-95 Dehooker,Pistol Grip Dehooker ? 9.5?,Categories - DANCO PGDH-95 Dehooker | TW's Bait & Tackle,Pistol Grip Dehooker ? 9.5?,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-ps75l-r-p-010-7--pliers%7C811326035795.html,200,"Categories - DANCO PS75L-R-P-010 7"" Pliers","Pro Series, 7.5"" Stainless 304 Forged Pliers - Seafoam","Categories - DANCO PS75L-R-P-010 7"" Pliers | TW's Bait & Tackle","Pro Series, 7.5"" Stainless 304 Forged Pliers - Seafoam",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-pss5src-e-011-5--pliers%7C810047710134.html,200,"Categories - DANCO PSS5SRC-E-011 5"" Pliers","Essential Series, Stainless Steel, 5? Split Ring Braid Cutter Pliers","Categories - DANCO PSS5SRC-E-011 5"" Pliers | TW's Bait & Tackle","Essential Series, Stainless Steel, 5? Split Ring Braid Cutter Pliers",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-sslineclipper-cutters%7C811326036655.html,200,Categories - DANCO SSLINECLIPPER Cutters,Stainless Steel Line Cutters,Categories - DANCO SSLINECLIPPER Cutters | TW's Bait & Tackle,Stainless Steel Line Cutters,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-st-3119cc-6-5--pliers%7C857040007199.html,200,"Categories - DANCO ST-3119CC 6.5"" Pliers","Aluminum Plier PDQ, 6.5"", 18 pcs, Assorted Colors","Categories - DANCO ST-3119CC 6.5"" Pliers | TW's Bait & Tackle","Aluminum Plier PDQ, 6.5"", 18 pcs, Assorted Colors",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-st-3129l-18pdq-6-5--pliers%7C811326033258.html,200,"Categories - DANCO ST-3129L-18PDQ 6.5"" Pliers","High Precision, 6.5"", 18pc PDQ- 9 Gunsmoke and 9 Black pliers, sheath included","Categories - DANCO ST-3129L-18PDQ 6.5"" Pliers | TW's Bait & Tackle","High Precision, 6.5"", 18pc PDQ- 9 Gunsmoke and 9 Black pliers, sheath included",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-st-3201-6-6--knife%7C824071001342.html,200,"Categories - DANCO ST-3201-6 6"" Knife","Economy 6"" SS Fillet Knife","Categories - DANCO ST-3201-6 6"" Knife | TW's Bait & Tackle","Economy 6"" SS Fillet Knife",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-st-vk17-3--knife%7C824071002141.html,200,"Categories - DANCO ST-VK17 3"" Knife","Economy 3"" SS Bait Knife","Categories - DANCO ST-VK17 3"" Knife | TW's Bait & Tackle","Economy 3"" SS Bait Knife",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-wccs7-ri-e-011-7--cutters%7C811326033180.html,200,"Categories - DANCO WCCS7-RI-E-011 7"" Cutters","Essential Series, 45C Carbon Steel, 7"" Wire Cutters","Categories - DANCO WCCS7-RI-E-011 7"" Cutters | TW's Bait & Tackle","Essential Series, 45C Carbon Steel, 7"" Wire Cutters",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/danco-zscaler-scaler%7C811326039557.html,200,Categories - DANCO ZSCALER Scaler,Fish Scaler,Categories - DANCO ZSCALER Scaler | TW's Bait & Tackle,Fish Scaler,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/darex-wsedcmcr-micro-shprn-knife%7C662949040068.html,200,Categories - DAREX WSEDCMCR Micro Shprn/Knife,DAREX WSEDCMCR Micro Shprn/Knife,Categories - DAREX WSEDCMCR Micro Shprn/Knife | TW's Bait & Tackle,DAREX WSEDCMCR Micro Shprn/Knife,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-01483-s131f-6%7C092187014833.html,200,Categories - DEXTER 01483 S131F-6,DEXTER 01483 S131F-6,Categories - DEXTER 01483 S131F-6 | TW's Bait & Tackle,DEXTER 01483 S131F-6,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-10203-s133-7%7C092187102035.html,200,Categories - DEXTER 10203 S133-7,DEXTER 10203 S133-7,Categories - DEXTER 10203 S133-7 | TW's Bait & Tackle,DEXTER 10203 S133-7,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-10473-s121-oysterknife%7C092187104732.html,200,Categories - DEXTER 10473 S121 OYSTERKNIFE,DEXTER 10473 S121 OYSTERKNIFE,Categories - DEXTER 10473 S121 OYSTERKNIFE | TW's Bait & Tackle,DEXTER 10473 S121 OYSTERKNIFE,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-19173-s133-7ws1%7C092187191732.html,200,Categories - DEXTER 19173 S133-7WS1,DEXTER 19173 S133-7WS1,Categories - DEXTER 19173 S133-7WS1 | TW's Bait & Tackle,DEXTER 19173 S133-7WS1,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-19183-s133-8ws1%7C092187191831.html,200,Categories - DEXTER 19183 S133-8WS1,DEXTER 19183 S133-8WS1,Categories - DEXTER 19183 S133-8WS1 | TW's Bait & Tackle,DEXTER 19183 S133-8WS1,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-20450-ws1-scabbard%7C092187204500.html,200,Categories - DEXTER 20450 WS1 SCABBARD,DEXTER 20450 WS1 SCABBARD,Categories - DEXTER 20450 WS1 SCABBARD | TW's Bait & Tackle,DEXTER 20450 WS1 SCABBARD,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-24263-sg142-9sc%7C092187242632.html,200,Categories - DEXTER 24263 SG142-9SC,DEXTER 24263 SG142-9SC,Categories - DEXTER 24263 SG142-9SC | TW's Bait & Tackle,DEXTER 24263 SG142-9SC,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-24293-sg142-8te%7C092187242939.html,200,Categories - DEXTER 24293 SG142-8TE,DEXTER 24293 SG142-8TE,Categories - DEXTER 24293 SG142-8TE | TW's Bait & Tackle,DEXTER 24293 SG142-8TE,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-31608-7--basics%7C092187316081.html,200,"Categories - DEXTER 31608 7"" BASICS","DEXTER 31608 7"" BASICS","Categories - DEXTER 31608 7"" BASICS | TW's Bait & Tackle","DEXTER 31608 7"" BASICS",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-31609-8--basics%7C092187316098.html,200,"Categories - DEXTER 31609 8"" BASICS","DEXTER 31609 8"" BASICS","Categories - DEXTER 31609 8"" BASICS | TW's Bait & Tackle","DEXTER 31609 8"" BASICS",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-31614-6--basics%7C092187316142.html,200,"Categories - DEXTER 31614 6"" BASICS","DEXTER 31614 6"" BASICS","Categories - DEXTER 31614 6"" BASICS | TW's Bait & Tackle","DEXTER 31614 6"" BASICS",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-p40843-paring-knife%7C400544000182.html,200,Categories - DEXTER P40843 PARING KNIFE,DEXTER P40843 PARING KNIFE,Categories - DEXTER P40843 PARING KNIFE | TW's Bait & Tackle,DEXTER P40843 PARING KNIFE,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dexter-p40846-paring-knife%7C400544000175.html,200,Categories - DEXTER P40846 PARING KNIFE,DEXTER P40846 PARING KNIFE,Categories - DEXTER P40846 PARING KNIFE | TW's Bait & Tackle,DEXTER P40846 PARING KNIFE,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/dolphin-pink-white-mesh-woman-s-cap-1285.html,200,Categories - Dolphin Pink/White Mesh Woman's Cap,Woman,Categories - Dolphin Pink/White Mesh Woman's Cap | TW's Bait & Tackle,Woman,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/down-east-s-10-rod-holder%7C013307190107.html,200,Categories - DOWN-EAST S-10 Rod Holder,DOWN-EAST S-10 Rod Holder,Categories - DOWN-EAST S-10 Rod Holder | TW's Bait & Tackle,DOWN-EAST S-10 Rod Holder,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-300199-battery-pk-12v-aa%7C400002099482.html,200,Categories - E.METAL 300199 Battery Pk 12V AA,E.METAL 300199 Battery Pk 12V AA,Categories - E.METAL 300199 Battery Pk 12V AA | TW's Bait & Tackle,E.METAL 300199 Battery Pk 12V AA,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-works-1-x-9-a-h-bkpole%7C400002120810.html,200,"Categories - E.Metal Works 1""x 9 A/H BkPole","E.Metal Works 1""x 9 A/H BkPole","Categories - E.Metal Works 1""x 9 A/H BkPole | TW's Bait & Tackle","E.Metal Works 1""x 9 A/H BkPole",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-works-1-x10-a-h-bkpole%7C400001056677.html,200,"Categories - E.Metal Works 1""x10 A/H BkPole","E.Metal Works 1""x10 A/H BkPole","Categories - E.Metal Works 1""x10 A/H BkPole | TW's Bait & Tackle","E.Metal Works 1""x10 A/H BkPole",text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-works-300004-r10tb-rake%7C812091020047.html,200,Categories - E.METAL WORKS 300004/R10TB Rake,E.METAL WORKS 300004/R10TB Rake,Categories - E.METAL WORKS 300004/R10TB Rake | TW's Bait & Tackle,E.METAL WORKS 300004/R10TB Rake,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-works-300016-10t-ss-rake%7C812091020153.html,200,Categories - E.METAL WORKS 300016 10T SS Rake,E.METAL WORKS 300016 10T SS Rake,Categories - E.METAL WORKS 300016 10T SS Rake | TW's Bait & Tackle,E.METAL WORKS 300016 10T SS Rake,text/html; charset=iso-8859-1,
https://www.twstackle.com/products/e-metal-works-300017-12t-rake%7C812091020160.html,200,Categories - E.METAL WORKS 300017 12T Rake,E.METAL WORKS 300017 12T Rake,Categories - E.METAL WORKS 300017 12T Rake | TW's Bait & Tackle,E.METAL WORKS 300017 12T Rake,text/html; charset=iso-8859-1,
